0.0 9.983700819080192e-17 9.983700819080192e-17 9.983700819080192e-17 9.983700819080192e-17 9.983700819080192e-17 
0.001 -0.23681783262041445 -0.1657338288972442 -0.19302996155976854 -0.1853517916616161 -0.2306106763947386 
0.002 -0.4650011366130464 -0.37989554105275164 -0.3794614161855865 -0.36353446904148895 -0.43474857663248084 
0.003 -0.645674992860463 -0.561704937555372 -0.5825611657178689 -0.5266408458737267 -0.6334058198987192 
0.004 -0.8029782549305519 -0.7177882100207672 -0.794119406310119 -0.6537902223854675 -0.7987855221143494 
0.005 -0.9869303074837856 -0.9053760043945097 -1.0149272432247096 -0.8475246268414947 -0.9663770131101587 
0.006 -1.1556971238571518 -1.0594146727781069 -1.1666169634194614 -0.9693350343141781 -1.1133177677619177 
0.007 -1.359420028956011 -1.2066945508623408 -1.3092357838697843 -1.130561756256433 -1.2794760648994856 
0.008 -1.580554524103256 -1.365978396051553 -1.4603913048239345 -1.3114129578255973 -1.499053697539205 
0.009000000000000001 -1.6409499899259776 -1.4924940469548738 -1.6298756271338162 -1.4223736831636473 -1.6764476983234025 
0.01 -1.757756903775758 -1.6160325561449522 -1.7606918325008243 -1.5435646580976297 -1.7480277145965224 
0.011 -1.8761101887324523 -1.7598689245290768 -1.8194238736639488 -1.6493762732335193 -1.8082588356763183 
0.012 -2.0007346804779327 -1.873341363295736 -1.9526705727822782 -1.7490801177961584 -1.8648376864970668 
0.013000000000000001 -2.0612077943759997 -2.019058815368996 -2.037022289418223 -1.8970987179917569 -1.9187435040802945 
0.014 -2.1523167795235008 -2.1034225876606327 -2.1626718249019263 -1.9042015899150728 -2.0184659637782745 
0.015 -2.2232792111510435 -2.1987865957207164 -2.249862016901166 -1.952790436522612 -2.0846117038252956 
0.016 -2.291340102833195 -2.337309345589737 -2.372933551361819 -2.025441864843008 -2.1691201482938616 
0.017 -2.3661466319522124 -2.409545603727784 -2.401914411864656 -2.0748121503429697 -2.2172501523080554 
0.018000000000000002 -2.4065863865969144 -2.4371425240177116 -2.4215861440703232 -2.1324236872391955 -2.330510967514237 
0.019 -2.444881354804242 -2.4308576162565974 -2.413916188313018 -2.1580688940473913 -2.411417478872472 
0.02 -2.509275951035622 -2.4986722574970814 -2.480225672148465 -2.1416244324684808 -2.41487383674438 
0.021 -2.496876715813269 -2.5811051990080576 -2.5067420757310237 -2.2015049888102327 -2.4249590071224625 
0.022 -2.5097569161617765 -2.5811508225758204 -2.509627287252372 -2.221484215855431 -2.463569376016601 
0.023 -2.5099797565084536 -2.59338719336399 -2.5583970265887492 -2.2398904963409363 -2.5130744152783118 
0.024 -2.5314579776608475 -2.6412010428251156 -2.538337119238843 -2.2982234977753975 -2.4866139709431656 
0.025 -2.514877525809295 -2.634027037194243 -2.5554470970145875 -2.269402973315697 -2.462885914084991 
0.026000000000000002 -2.4977762153593384 -2.618186006560364 -2.5277369190033983 -2.2658491721913876 -2.4569530661701013 
0.027 -2.49227111953832 -2.664283452291529 -2.5175873333236916 -2.25365873205069 -2.43724032839321 
0.028 -2.534732314553017 -2.6970373038172495 -2.4844154514862664 -2.3432884873062525 -2.3685834143991085 
0.029 -2.4642835595165975 -2.6906676037582726 -2.4844098226346736 -2.3550088953604145 -2.294678305874083 
0.03 -2.3945936358922175 -2.6647412480172963 -2.4644728780136087 -2.362974625451562 -2.248801207088199 
0.031 -2.348600743084745 -2.5835012475877215 -2.456306130461775 -2.324601937937225 -2.2642663778759653 
0.032 -2.322643612163451 -2.4998044918412847 -2.4186532925459625 -2.2869738242440336 -2.231717729938395 
0.033 -2.273261630112493 -2.475278482836298 -2.3493316889557994 -2.221629814208604 -2.1916033385889726 
0.034 -2.232224794218105 -2.423660420566778 -2.3564256451923593 -2.1324917459752433 -2.1068378638731073 
0.035 -2.2272096004348922 -2.3007941266262373 -2.311565013036158 -2.1243073426992143 -2.018749636263947 
0.036000000000000004 -2.176028503293912 -2.2308502717171357 -2.2398705249708932 -2.0608501413682183 -2.0119642970792797 
0.037 -2.074124787221882 -2.1179065882296855 -2.146583962695166 -1.9757067403172246 -1.9193736720978123 
0.038 -2.013440629112038 -2.0584230883093273 -2.093507927580663 -1.904525679260702 -1.8792936541998249 
0.039 -1.9453884963177546 -2.018563907798214 -2.1024929335604208 -1.850317658114264 -1.8354978807241116 
0.04 -1.8528079861403948 -1.8908514547129596 -2.03444256463003 -1.7753949466386538 -1.781149396418661 
0.041 -1.7465270325238371 -1.775661612523078 -1.990238601982818 -1.6643396955080898 -1.7113318081931597 
0.042 -1.73749235717814 -1.682543616928999 -1.8767367710574767 -1.6328829132247094 -1.6200412018854895 
0.043000000000000003 -1.6886605101771381 -1.5587881172326463 -1.7717396510565244 -1.588522785557907 -1.5254483629737559 
0.044 -1.626762923654671 -1.4503527005980834 -1.6394343469583479 -1.4717714953472936 -1.419885788779332 
0.045 -1.5491371863178731 -1.408227427140517 -1.6038434129929646 -1.4093639921351497 -1.3378698618256075 
0.046 -1.4364724624272645 -1.32572863080783 -1.5419649654171954 -1.2400542072650615 -1.2261072475803523 
0.047 -1.361257356576112 -1.2014934440397256 -1.4562623879093786 -1.14433197439293 -1.1349340532627115 
0.048 -1.2833739356778842 -1.0996503279585197 -1.343632646862302 -1.072684948646344 -1.0184094266681496 
0.049 -1.1793766645661803 -0.999889302126033 -1.267148855069596 -0.9964946360569493 -0.9257118191741762 
0.05 -1.113762112805492 -0.9433944411360353 -1.2563585331329916 -0.8743541464851734 -0.7909541312949226 
0.051000000000000004 -1.0190810624175195 -0.842480481701067 -1.0961783223234958 -0.7529932259302109 -0.7158647801892544 
0.052000000000000005 -0.9435769629692305 -0.7264425491828215 -1.0102074842356688 -0.6435740994015409 -0.5989878338152822 
0.053 -0.8360358470266347 -0.580106178061139 -0.8808967362415511 -0.5731183599122192 -0.49014372932552686 
0.054 -0.7633792559838884 -0.4407885296392679 -0.7701620310331787 -0.42455808446386584 -0.394801846975065 
0.055 -0.6940572600583212 -0.29678304283775875 -0.6331286520244729 -0.31986301585387544 -0.2604465125895597 
0.056 -0.6131195425849648 -0.20764491175899072 -0.45336837886057996 -0.18012794922249478 -0.15188750019837496 
0.057 -0.5537847309060787 -0.06601191229944836 -0.35328363451162453 -0.03154265060320638 -0.049968936063917335 
0.058 -0.445911033913355 0.040058886427828524 -0.2475280091782551 0.0821782253117706 0.04149049572978111 
0.059000000000000004 -0.27982263831690074 0.20314996220057224 -0.14275383992240553 0.1850987173809929 0.19082863983742193 
0.06 -0.1303545787310872 0.38024241253280977 -0.03775078291570161 0.2608979611946354 0.2997574990771469 
0.061 -0.039497830723973226 0.5076901735196049 0.07930767959429974 0.41002644699986057 0.37868512366020035 
0.062 0.1109850227548157 0.6373751575071237 0.216668249451165 0.5369005165194722 0.5012233313096945 
0.063 0.24029593293718277 0.7805792392167743 0.3205014953252367 0.6534467528013244 0.6628664770069582 
0.064 0.35419937826122144 0.9037205693265881 0.4608813389045582 0.734260470180961 0.756867626097272 
0.065 0.5240468169728657 1.039076373752545 0.5930663721476676 0.8461871512341764 0.846533407002434 
0.066 0.6333129223766434 1.1666091268782766 0.6726181837771419 0.9494390721878266 0.9607552787278945 
0.067 0.790791810665018 1.3037027962737253 0.8596435042978838 1.0421759031265112 1.0896458520783259 
0.068 0.9045059361140252 1.3486889518120935 1.0279821472112047 1.1377569602902362 1.220667405277201 
0.069 1.0345181082046446 1.39622004000602 1.1636849945645829 1.2617199832911694 1.343020709834634 
0.07 1.0444081650291648 1.4950250269118044 1.255955261341994 1.3659927133875458 1.4415606650228865 
