10 0.0168705
15 0.0357918
20 0.057473
25 0.0842231
30 0.112594
35 0.142385
40 0.171428
45 0.199851
50 0.226906
55 0.25065
60 0.270081
65 0.288127
70 0.301475
75 0.313529
80 0.324423
85 0.332604
90 0.338853
95 0.343353
100 0.34656
105 0.349004
110 0.351261
115 0.351804
120 0.352315
125 0.353261
130 0.352435
135 0.352549
140 0.351478
145 0.350771
150 0.350932
155 0.35103
160 0.350798
165 0.349915
170 0.349665
175 0.348828
180 0.348735
185 0.348477
190 0.347625
195 0.34723
200 0.346614
205 0.345905
210 0.345021
215 0.344593
220 0.343956
225 0.34344
230 0.342662
235 0.34181
240 0.341116
245 0.340413
250 0.339689
255 0.339183
260 0.338685
265 0.337974
270 0.337607
275 0.336982
280 0.336402
285 0.335868
290 0.3354
295 0.3349
300 0.33429
305 0.333709
310 0.333202
315 0.332703
320 0.332271
325 0.331732
330 0.330947
335 0.330434
340 0.329802
345 0.329324
350 0.328899
355 0.328582
360 0.327898
365 0.327426
370 0.32681
375 0.326305
380 0.325807
385 0.325439
390 0.325075
395 0.324512
400 0.324233
405 0.323736
410 0.323097
415 0.322557
420 0.321949
425 0.321495
430 0.320905
435 0.320324
440 0.319805
445 0.319367
450 0.318686
455 0.318166
460 0.317734
465 0.317126
470 0.316672
475 0.315961
480 0.315333
485 0.314745
490 0.314198
495 0.313607
500 0.31311
505 0.312514
510 0.31202
515 0.311507
520 0.310967
525 0.310461
530 0.309838
535 0.309521
540 0.309036
545 0.308596
550 0.308095
555 0.307693
560 0.307253
565 0.306792
570 0.306368
575 0.305882
580 0.30543
585 0.304919
590 0.304449
595 0.303863
600 0.30344
605 0.302952
610 0.302522
615 0.302061
620 0.301469
625 0.300895
630 0.300344
635 0.299761
640 0.299138
645 0.298613
650 0.297965
655 0.297375
660 0.296754
665 0.296075
670 0.295479
675 0.294845
680 0.294041
685 0.2933
690 0.292634
695 0.29192
700 0.291083
705 0.290343
710 0.289616
715 0.288926
720 0.288203
725 0.287482
730 0.286649
735 0.285835
740 0.285109
745 0.284286
750 0.283438
755 0.282568
760 0.281627
765 0.280764
770 0.279911
775 0.279006
780 0.278102
785 0.277218
790 0.276302
795 0.27542
800 0.274535
805 0.273576
810 0.272661
815 0.271689
820 0.270735
825 0.269747
830 0.268783
835 0.267781
840 0.266775
845 0.265797
850 0.264764
855 0.26371
860 0.262663
865 0.261602
870 0.260541
875 0.259437
880 0.258357
885 0.257262
890 0.256134
895 0.255002
900 0.253814
905 0.252637
910 0.251462
915 0.250259
920 0.249039
925 0.247855
930 0.246627
935 0.245389
940 0.244137
945 0.242831
950 0.241517
955 0.240215
960 0.238883
965 0.237552
970 0.236183
975 0.234776
980 0.233377
985 0.231928
990 0.230523
995 0.229103
1000 0.227669
