10 0.0222918
15 0.0370984
20 0.0569109
25 0.0811654
30 0.108074
35 0.14036
40 0.17571
45 0.203713
50 0.225847
55 0.249788
60 0.271422
65 0.285813
70 0.301039
75 0.313506
80 0.327676
85 0.336423
90 0.346125
95 0.345212
100 0.344606
105 0.351948
110 0.350844
115 0.349028
120 0.347243
125 0.346123
130 0.347296
135 0.345686
140 0.344486
145 0.341819
150 0.342252
155 0.343327
160 0.344452
165 0.343746
170 0.342616
175 0.3405
180 0.338962
185 0.338275
190 0.33871
195 0.337664
200 0.33711
205 0.336701
210 0.335742
215 0.335738
220 0.335363
225 0.334995
230 0.334224
235 0.333653
240 0.332993
245 0.333021
250 0.333018
255 0.333272
260 0.33293
265 0.332243
270 0.332875
275 0.331923
280 0.331425
285 0.331358
290 0.330627
295 0.330641
300 0.330872
305 0.33078
310 0.330152
315 0.329207
320 0.328854
325 0.328238
330 0.327578
335 0.327311
340 0.326747
345 0.326298
350 0.325287
355 0.325425
360 0.325002
365 0.325137
370 0.324773
375 0.324417
380 0.323397
385 0.32311
390 0.323054
395 0.32298
400 0.322903
405 0.322164
410 0.321615
415 0.321288
420 0.321015
425 0.320769
430 0.319599
435 0.319146
440 0.318343
445 0.317445
450 0.316823
455 0.316162
460 0.315902
465 0.314843
470 0.313655
475 0.313243
480 0.312515
485 0.311754
490 0.311236
495 0.31095
500 0.310526
505 0.310101
510 0.309324
515 0.309078
520 0.308983
525 0.308583
530 0.30833
535 0.308036
540 0.307249
545 0.306604
550 0.306415
555 0.305703
560 0.305259
565 0.304923
570 0.3046
575 0.303957
580 0.303696
585 0.302922
590 0.302551
595 0.301874
600 0.301443
605 0.300454
610 0.29957
615 0.299441
620 0.29884
625 0.298273
630 0.297934
635 0.297424
640 0.296879
645 0.295875
650 0.295359
655 0.295029
660 0.294359
665 0.293503
670 0.292653
675 0.291945
680 0.290901
685 0.290348
690 0.28943
695 0.288423
700 0.287546
705 0.286719
710 0.285835
715 0.28492
720 0.284374
725 0.283611
730 0.282504
735 0.281331
740 0.280585
745 0.279544
750 0.278742
755 0.27799
760 0.276811
765 0.275704
770 0.27461
775 0.273529
780 0.272629
785 0.271751
790 0.270708
795 0.26995
800 0.268955
805 0.26785
810 0.266815
815 0.265856
820 0.264858
825 0.263893
830 0.262868
835 0.261805
840 0.260687
845 0.25964
850 0.258642
855 0.257753
860 0.25679
865 0.255626
870 0.254342
875 0.253165
880 0.251919
885 0.250777
890 0.249513
895 0.248333
900 0.247011
905 0.245739
910 0.244537
915 0.243301
920 0.241948
925 0.240616
930 0.239397
935 0.237996
940 0.236734
945 0.235404
950 0.233993
955 0.232532
960 0.231104
965 0.229672
970 0.228067
975 0.226688
980 0.225217
985 0.223759
990 0.222288
995 0.220707
1000 0.219317
